,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
9081,7/23/2018,4,2,5,5,5,7,4,4,1,7,3,8,3,7,0,2,2,5,5,3,21 to 35,Female,695.1
9082,7/23/2018,4,1,1,2,1,5,2,0,2,3,2,7,1,7,0,0,2,6,2,10,51 or more,Male,640.5
9083,7/23/2018,5,4,6,6,10,10,5,5,1,5,1,10,10,6,0,0,2,10,0,7,51 or more,Female,731.0
9084,7/23/2018,4,5,4,5,10,2,10,4,1,7,1,7,3,7,10,7,2,10,2,2,21 to 35,Female,664.3
9085,7/23/2018,5,4,10,4,7,10,10,3,2,6,1,5,2,8,10,2,2,10,1,5,51 or more,Male,674.3
9086,7/23/2018,2,2,5,8,4,10,2,5,2,8,4,5,10,6,0,10,2,5,4,5,36 to 50,Female,675.6
9087,7/23/2018,3,5,5,10,10,10,5,5,1,6,1,8,10,6,0,7,2,10,2,10,21 to 35,Female,720.4
9088,7/23/2018,2,4,10,5,2,10,2,2,1,3,2,3,1,7,5,1,2,3,2,2,51 or more,Female,641.4
9089,7/23/2018,4,4,5,6,6,10,4,5,2,6,2,10,1,7,0,9,2,10,2,4,21 to 35,Female,673.4
9090,7/23/2018,5,2,6,7,6,10,6,5,1,8,2,5,10,7,0,1,2,2,4,10,51 or more,Male,730.2
9091,7/23/2018,3,3,10,10,8,10,3,5,2,7,4,9,5,5,4,6,1,10,1,6,51 or more,Female,679.6
9092,7/23/2018,5,3,7,6,10,10,7,3,1,9,4,10,9,8,5,3,2,10,2,7,51 or more,Male,736.5
9093,7/23/2018,5,2,2,6,3,6,3,4,1,10,2,4,3,8,0,0,2,2,1,5,51 or more,Female,680.9
9094,7/23/2018,4,0,10,8,10,10,10,5,1,5,6,10,10,7,0,1,2,10,7,10,51 or more,Male,785.6
9095,7/23/2018,5,4,3,7,3,10,3,1,1,7,8,9,5,8,4,3,2,4,10,1,36 to 50,Female,692.1
9096,7/23/2018,5,5,4,6,10,10,10,1,2,3,10,10,10,6,10,5,1,10,0,0,36 to 50,Female,659.6
9097,7/23/2018,4,3,10,10,10,10,8,5,1,7,3,5,2,6,1,8,2,10,1,5,36 to 50,Female,716.4
9098,7/23/2018,5,2,10,10,10,10,10,3,2,5,5,8,10,8,10,1,2,6,5,2,51 or more,Female,717.4
9099,7/23/2018,3,4,5,5,10,10,3,1,2,5,3,4,2,7,0,3,2,3,10,2,21 to 35,Female,658.6
9100,7/23/2018,2,1,6,10,10,10,5,5,1,8,6,5,2,9,0,2,2,10,8,3,36 to 50,Female,737.4
9101,7/23/2018,2,2,10,8,7,6,7,2,1,8,2,4,4,9,5,1,2,10,5,2,21 to 35,Female,699.8
9102,7/23/2018,4,1,10,10,10,10,5,5,1,7,5,10,5,6,0,0,2,10,10,3,51 or more,Female,763.3
9103,7/23/2018,3,3,3,6,5,10,4,1,1,7,3,10,0,6,7,5,1,3,5,6,36 to 50,Female,646.0
9104,7/23/2018,3,3,4,6,4,10,4,4,2,2,4,10,2,6,6,2,2,4,1,4,51 or more,Female,651.1
9105,7/23/2018,2,3,4,10,7,10,5,1,1,4,5,10,4,5,0,0,2,3,10,5,36 to 50,Female,703.6
9106,7/23/2018,3,3,4,7,10,8,3,5,1,4,1,10,5,6,4,1,2,2,2,3,36 to 50,Female,683.4
9107,7/23/2018,2,1,5,10,3,10,5,1,1,7,3,5,3,6,10,2,2,3,4,3,36 to 50,Female,663.7
9108,7/23/2018,5,5,10,10,5,10,5,3,1,10,5,6,5,6,7,1,2,2,2,2,51 or more,Female,692.8
9109,7/23/2018,4,4,3,10,10,10,5,5,2,8,3,5,1,6,10,5,2,3,0,3,36 to 50,Female,651.8
9110,7/23/2018,5,2,10,4,10,10,10,5,2,10,2,10,10,7,0,0,2,6,2,10,36 to 50,Male,746.5
9111,7/23/2018,5,5,10,10,10,10,10,5,2,7,1,10,10,5,0,5,2,10,4,5,36 to 50,Female,729.1
9112,7/23/2018,4,3,2,10,10,10,8,3,2,5,6,10,5,8,0,1,1,6,1,3,36 to 50,Male,685.5
9113,7/23/2018,5,3,10,7,9,10,5,5,1,4,2,6,2,7,0,1,2,4,2,3,21 to 35,Female,706.6
9114,7/23/2018,4,1,5,5,5,8,7,2,1,8,8,5,3,6,0,2,2,3,10,8,21 to 35,Male,714.7
9115,7/23/2018,4,2,5,10,3,10,4,2,1,5,1,10,0,7,5,3,2,3,0,2,36 to 50,Female,666.6
9116,7/23/2018,3,5,1,5,3,10,2,2,2,6,5,7,2,8,10,10,2,3,10,3,21 to 35,Female,623.7
9117,7/23/2018,5,5,6,10,9,7,10,5,1,8,2,10,10,7,0,6,2,10,2,10,21 to 35,Male,743.1
9118,7/23/2018,1,3,10,6,3,10,1,0,1,3,7,7,5,6,0,5,2,2,1,1,36 to 50,Female,653.9
9119,7/23/2018,3,3,2,5,6,10,4,0,1,4,2,10,1,7,2,5,1,8,4,4,36 to 50,Female,649.6
9120,7/23/2018,4,2,3,2,6,10,2,1,2,7,1,7,5,6,5,5,2,10,1,2,36 to 50,Female,645.4
9121,7/23/2018,3,3,6,4,6,10,4,1,2,7,4,8,2,7,3,5,2,6,3,6,36 to 50,Female,661.1
9122,7/23/2018,3,3,4,6,10,10,8,3,1,6,3,10,0,6,5,3,2,10,4,10,36 to 50,Male,708.9
9123,7/23/2018,3,5,2,6,10,6,2,5,1,9,8,10,2,7,2,1,1,10,9,1,36 to 50,Female,692.1
9124,7/23/2018,5,2,8,10,10,10,10,2,1,8,4,10,5,7,2,8,2,10,3,8,36 to 50,Female,739.7
9125,7/23/2018,4,4,10,7,2,9,2,1,1,10,7,9,3,8,4,3,2,6,5,6,21 to 35,Female,698.9
9126,7/23/2018,5,4,8,10,10,10,10,5,1,8,8,7,10,8,10,2,1,5,10,10,51 or more,Female,741.0
9127,7/23/2018,3,2,8,5,10,10,5,1,1,8,2,10,1,8,2,1,2,5,7,8,21 to 35,Male,714.4
9128,7/23/2018,3,5,5,6,10,10,2,3,2,7,4,1,2,8,5,3,2,7,6,10,51 or more,Female,668.4
9129,7/23/2018,4,2,2,3,5,10,10,3,2,9,7,10,5,7,0,1,2,10,3,6,36 to 50,Female,710.8
9130,7/23/2018,2,2,10,8,10,10,4,3,2,10,8,9,5,8,3,4,2,10,5,3,21 to 35,Female,715.9
9131,7/23/2018,3,3,6,10,10,10,5,2,1,7,4,5,5,8,10,2,2,10,6,1,21 to 35,Female,698.1
9132,7/23/2018,5,2,10,8,4,10,2,0,1,7,1,3,10,8,0,1,2,1,8,7,21 to 35,Male,706.2
9133,7/23/2018,4,1,8,8,8,8,5,5,2,7,5,6,10,8,0,2,2,4,7,9,36 to 50,Male,728.9
9134,7/23/2018,2,2,5,5,10,10,2,5,2,2,1,10,3,7,3,2,2,6,1,5,36 to 50,Male,670.0
9135,7/23/2018,4,4,4,10,10,10,5,5,2,2,3,7,5,6,0,1,2,10,10,7,36 to 50,Male,713.4
9136,7/23/2018,4,0,4,10,10,10,5,5,1,8,3,5,2,7,8,0,2,10,4,10,21 to 35,Male,730.2
9137,7/23/2018,3,3,10,10,10,10,6,5,2,8,3,8,5,7,5,3,2,8,10,7,36 to 50,Female,724.0
9138,7/23/2018,2,2,0,8,10,10,2,2,2,1,6,2,10,5,0,1,2,5,9,5,51 or more,Female,674.8
9139,7/23/2018,4,3,5,8,10,10,2,3,2,5,3,7,3,6,5,5,1,6,3,2,36 to 50,Female,645.4
9140,7/23/2018,5,3,7,6,3,10,2,1,2,4,1,6,5,7,10,2,2,3,3,2,21 to 35,Female,636.9
9141,7/23/2018,2,3,5,4,2,10,0,2,2,3,1,3,2,6,8,1,2,3,0,2,36 to 50,Male,603.8
9142,7/23/2018,3,1,7,10,3,10,5,2,2,8,3,1,5,6,7,5,2,1,5,1,36 to 50,Female,649.3
9143,7/23/2018,5,2,10,10,10,10,6,5,2,8,3,10,0,6,0,2,2,6,9,5,36 to 50,Male,729.3
9144,7/23/2018,5,4,7,9,5,10,2,2,2,3,1,5,2,6,0,3,2,2,4,6,51 or more,Female,656.9
9145,7/23/2018,2,3,5,10,8,10,5,4,2,7,4,7,5,7,0,1,2,10,2,6,36 to 50,Female,701.7
9146,7/23/2018,4,4,10,10,5,10,2,3,1,5,5,10,2,8,2,4,2,6,2,5,36 to 50,Female,700.8
9147,7/23/2018,1,3,4,1,6,10,2,2,2,0,1,9,4,5,3,7,1,3,2,1,21 to 35,Male,594.6
9148,7/23/2018,5,3,6,7,5,10,8,4,2,5,3,4,1,7,0,2,1,5,1,1,36 to 50,Female,653.5
9149,7/23/2018,4,4,10,6,10,10,3,5,1,8,5,4,2,6,10,5,2,3,10,4,36 to 50,Female,692.4
9150,7/23/2018,3,2,5,7,10,10,5,3,2,8,4,7,7,8,10,3,2,10,6,8,21 to 35,Female,700.2
9151,7/23/2018,5,5,2,6,8,10,5,1,1,9,0,10,3,7,0,2,1,6,7,5,51 or more,Female,680.2
9152,7/23/2018,5,3,4,7,10,10,2,1,1,2,3,10,10,7,0,3,2,4,4,10,36 to 50,Male,710.8
9153,7/23/2018,5,1,8,10,10,10,5,2,1,8,7,10,3,7,2,4,2,10,7,1,21 to 35,Female,738.0
9154,7/23/2018,5,5,10,10,10,10,10,5,2,10,0,10,5,5,0,5,2,10,4,4,36 to 50,Female,722.3
9155,7/23/2018,2,2,10,10,10,10,3,2,1,8,5,3,2,8,2,2,2,10,5,2,21 to 35,Female,709.6
9156,7/23/2018,5,3,10,7,10,10,4,5,1,4,1,6,2,7,0,1,1,4,2,3,21 to 35,Female,687.9
9157,7/23/2018,4,2,10,4,4,10,4,2,1,7,4,6,1,7,9,1,2,3,5,6,21 to 35,Female,681.1
9158,7/23/2018,5,3,2,4,5,7,2,0,1,8,5,10,5,6,7,0,2,1,1,5,51 or more,Male,663.0
9159,7/23/2018,4,3,10,10,5,10,7,5,2,8,2,6,1,8,0,2,2,4,1,3,36 to 50,Male,691.5
9160,7/23/2018,3,2,9,10,8,9,8,2,1,7,6,10,1,6,0,2,2,6,7,3,36 to 50,Female,724.2
9161,7/23/2018,5,4,7,6,4,10,2,2,2,5,2,6,5,7,10,2,2,4,4,2,21 to 35,Female,645.4
9162,7/23/2018,5,4,10,6,10,10,2,5,1,10,6,10,5,7,0,2,2,4,1,10,51 or more,Female,736.3
9163,7/23/2018,4,3,10,10,10,10,7,5,2,7,7,5,5,7,7,1,2,8,6,3,21 to 35,Female,714.9
9164,7/23/2018,4,4,10,5,10,10,4,5,2,7,2,8,5,8,5,1,2,10,7,3,36 to 50,Female,705.5
9165,7/23/2018,4,1,7,6,3,10,4,2,1,4,4,10,3,8,6,3,2,10,6,3,21 to 35,Female,699.1
9166,7/23/2018,5,2,10,10,10,10,5,5,1,7,4,10,2,7,10,1,2,10,6,3,21 to 35,Female,732.9
9167,7/23/2018,3,5,8,5,10,10,2,5,1,0,3,4,1,5,5,1,2,5,1,0,36 to 50,Female,654.8
9168,7/23/2018,5,3,7,10,10,10,5,5,1,8,5,9,10,7,4,1,2,7,7,7,36 to 50,Female,753.1
9169,7/23/2018,4,3,7,8,2,10,1,1,1,8,7,10,5,8,10,0,2,4,5,5,36 to 50,Female,690.6
9170,7/23/2018,3,4,4,10,2,5,3,5,1,5,2,2,3,5,0,0,1,6,5,3,21 to 35,Female,652.7
9171,7/23/2018,2,3,1,5,6,8,6,0,1,4,3,10,1,7,3,4,1,8,4,4,36 to 50,Female,646.2
9172,7/23/2018,5,5,7,10,3,10,10,3,1,8,6,9,3,8,5,1,2,2,6,5,36 to 50,Female,712.5
9173,7/23/2018,3,4,5,10,4,10,3,2,1,5,6,6,6,7,6,2,2,3,1,3,36 to 50,Female,670.9
9174,7/23/2018,5,0,6,10,10,10,4,3,1,10,7,5,10,7,0,2,2,5,10,10,36 to 50,Female,764.2
9175,7/23/2018,4,3,4,10,10,10,5,5,2,10,7,7,5,7,0,4,2,10,10,10,36 to 50,Female,739.1
9176,7/23/2018,5,3,10,10,10,10,5,4,1,10,5,10,7,7,0,0,2,5,1,5,51 or more,Female,746.5
9177,7/23/2018,1,3,2,4,10,10,2,5,2,7,1,6,2,7,0,2,2,3,3,7,51 or more,Male,662.4
9178,7/23/2018,4,3,5,10,10,10,0,5,1,8,3,7,3,7,4,5,1,10,1,3,21 to 35,Female,683.0
9179,7/23/2018,3,3,10,6,10,10,2,2,1,9,7,10,2,7,6,2,2,10,1,5,21 to 35,Female,709.1
9180,7/23/2018,2,3,6,6,6,10,7,0,1,8,6,6,5,8,0,2,2,1,3,5,21 to 35,Female,688.1
9181,7/23/2018,4,1,3,6,10,10,4,2,1,10,3,10,1,6,10,0,2,10,6,3,36 to 50,Female,703.8
9182,7/23/2018,5,5,10,10,5,10,8,5,1,8,3,5,10,8,10,2,2,10,8,7,21 to 35,Female,733.8
9183,7/23/2018,1,0,3,6,10,10,2,5,2,4,6,7,0,7,8,0,2,10,1,5,51 or more,Female,674.5
9184,7/23/2018,3,3,5,10,3,10,4,5,1,5,5,9,2,8,10,1,2,7,2,2,36 to 50,Female,685.3
9185,7/23/2018,5,2,10,10,10,10,5,2,1,8,8,6,1,8,10,1,2,10,1,10,36 to 50,Female,727.2
9186,7/23/2018,2,4,2,1,8,10,1,1,2,7,7,4,10,5,10,6,2,3,10,0,36 to 50,Male,631.0
9187,7/23/2018,4,4,2,10,10,10,2,5,2,7,2,5,1,6,10,5,2,2,0,2,36 to 50,Female,638.2
9188,7/23/2018,4,2,10,4,10,10,10,5,1,10,10,10,2,8,0,0,2,10,10,4,36 to 50,Female,772.2
9189,7/23/2018,4,4,6,7,10,10,10,3,1,8,3,8,3,8,10,5,2,10,5,2,36 to 50,Female,702.1
9190,7/23/2018,5,1,10,10,10,10,1,5,2,8,0,8,0,6,8,2,2,8,8,4,51 or more,Female,701.7
9191,7/23/2018,5,4,7,4,10,4,5,4,1,6,5,10,4,6,10,1,2,4,10,3,21 to 35,Female,695.3
9192,7/23/2018,2,2,10,8,6,7,8,3,1,8,2,4,5,9,5,2,2,10,4,3,21 to 35,Female,704.9
9193,7/23/2018,5,4,6,6,3,10,5,2,2,6,2,7,5,7,10,2,2,4,4,2,21 to 35,Female,650.7
9194,7/23/2018,4,1,10,10,6,10,3,2,1,7,2,10,2,8,2,2,2,7,2,6,21 to 35,Male,716.1
9195,7/23/2018,5,1,6,10,10,10,5,3,1,10,10,5,10,7,1,2,2,6,8,7,36 to 50,Female,759.1
9196,7/23/2018,5,2,5,7,10,10,2,5,2,7,6,7,0,7,0,1,2,2,3,5,36 to 50,Female,693.2
9197,7/23/2018,5,2,5,10,3,10,3,1,1,8,4,8,5,7,0,1,2,2,1,7,36 to 50,Female,700.2
9198,7/23/2018,5,1,10,10,5,10,5,5,1,10,8,4,10,6,0,3,2,10,10,5,51 or more,Female,763.8
9199,7/23/2018,3,4,2,10,6,10,2,5,2,5,4,4,5,6,2,2,1,4,2,2,21 to 35,Female,641.4
9200,7/23/2018,3,3,8,10,10,10,3,5,2,5,3,4,5,8,5,2,2,8,1,5,36 to 50,Female,687.7
9201,7/23/2018,2,2,10,5,2,10,3,2,1,3,4,2,1,6,0,2,2,3,5,7,21 to 35,Female,669.9
9202,7/23/2018,2,2,2,6,2,5,1,2,2,9,2,10,0,6,7,1,2,6,2,7,36 to 50,Male,639.2
9203,7/23/2018,1,3,8,2,0,8,3,5,2,6,1,8,1,8,10,2,1,7,1,10,21 to 35,Male,627.3
9204,7/23/2018,5,4,2,0,10,10,3,2,2,0,6,10,0,5,1,1,2,0,1,1,51 or more,Male,635.6
9205,7/23/2018,2,4,5,8,6,10,5,5,2,7,4,5,10,7,0,8,2,5,4,5,36 to 50,Female,680.9
9206,7/23/2018,2,1,10,10,10,10,10,5,1,5,7,6,1,9,0,2,2,10,8,4,36 to 50,Female,751.2
9207,7/23/2018,5,1,3,3,2,10,4,0,2,5,1,1,10,7,0,2,2,10,0,7,36 to 50,Male,663.1
9208,7/23/2018,5,2,1,4,0,2,1,3,1,2,0,6,5,8,2,0,1,1,0,10,36 to 50,Male,632.0
9209,7/23/2018,3,3,10,5,5,7,8,1,1,7,5,10,5,8,0,2,2,10,3,8,21 to 35,Male,719.5
9210,7/23/2018,1,3,3,1,3,10,2,0,2,4,0,4,0,7,3,6,1,5,0,3,21 to 35,Female,578.7
9211,7/23/2018,3,2,9,2,9,6,4,1,2,5,1,4,3,9,4,1,2,6,3,8,Less than 20,Female,662.4
9212,7/23/2018,5,3,8,8,10,10,8,5,1,9,3,10,5,8,10,2,2,5,3,8,51 or more,Female,729.7
9213,7/23/2018,4,3,3,3,10,10,0,1,1,7,0,5,0,6,0,8,2,4,0,5,51 or more,Female,646.7
9214,7/23/2018,1,2,3,1,4,10,3,3,1,8,1,5,10,7,10,0,1,5,3,10,21 to 35,Male,655.4
9215,7/23/2018,1,4,10,8,4,3,2,0,1,3,2,8,1,7,0,1,2,4,0,3,21 to 35,Female,645.8
9216,7/23/2018,5,5,5,3,10,10,2,1,1,1,5,8,2,8,8,0,1,2,1,3,21 to 35,Female,639.2
9217,7/23/2018,3,2,5,10,2,10,2,3,2,5,1,5,1,7,0,1,2,10,1,5,36 to 50,Female,667.3
9218,7/23/2018,3,1,2,5,10,10,3,2,2,8,4,5,3,8,8,2,1,2,2,2,36 to 50,Female,635.2
9219,7/23/2018,2,4,9,10,10,10,5,1,2,9,2,1,0,8,10,10,2,8,6,8,51 or more,Female,654.8
9220,7/23/2018,3,0,10,8,6,10,3,5,2,8,2,7,3,9,0,5,1,7,1,5,21 to 35,Female,683.4
9221,7/23/2018,4,2,1,4,4,3,5,4,1,6,1,10,6,8,1,1,2,3,10,9,51 or more,Male,700.8
9222,7/23/2018,5,1,7,10,9,3,5,5,1,3,3,4,8,6,0,0,2,10,2,9,51 or more,Female,728.1
9223,7/24/2018,3,2,10,6,5,7,7,1,1,2,5,7,3,7,4,4,2,10,4,4,21 to 35,Female,688.1
9224,7/24/2018,4,2,5,8,8,10,3,1,2,8,2,6,7,6,0,0,2,6,1,2,36 to 50,Female,679.2
9225,7/24/2018,2,3,10,5,5,10,4,5,1,7,4,8,5,5,8,2,2,10,8,10,51 or more,Male,715.1
9226,7/24/2018,3,2,7,4,4,5,3,5,2,3,1,4,2,7,5,1,2,10,2,7,51 or more,Female,656.9
9227,7/24/2018,3,3,2,2,2,4,2,1,1,6,2,2,3,7,8,3,2,4,2,7,36 to 50,Male,624.2
9228,7/25/2018,1,3,2,4,4,6,2,1,2,4,0,5,2,7,5,7,1,5,1,6,21 to 35,Male,587.4
9229,7/25/2018,3,2,5,6,5,3,4,5,2,7,6,5,3,7,2,5,1,3,1,4,36 to 50,Female,638.4
9230,7/25/2018,5,4,6,3,10,5,3,1,1,4,2,10,10,7,4,4,2,10,1,6,36 to 50,Female,688.7
9231,7/25/2018,1,5,6,7,10,10,8,3,2,2,2,5,7,7,10,5,2,9,4,10,36 to 50,Male,665.6
9232,7/25/2018,4,3,10,10,10,6,5,5,2,8,2,6,5,6,0,0,2,10,4,10,36 to 50,Female,723.4
9233,7/25/2018,2,4,2,6,5,10,8,5,1,5,2,4,5,5,7,1,1,6,1,3,21 to 35,Male,648.0
9234,7/25/2018,2,1,10,3,10,4,3,2,1,8,7,7,1,7,0,2,1,4,7,10,51 or more,Female,691.5
9235,7/25/2018,5,3,10,8,4,10,7,0,1,6,4,5,3,8,0,0,1,5,3,6,21 to 35,Male,687.9
9236,7/25/2018,5,3,0,10,5,10,0,5,1,7,8,5,4,7,10,8,2,3,3,8,21 to 35,Female,675.8
9237,7/25/2018,3,1,2,6,4,4,2,5,2,3,3,5,10,8,5,4,2,1,3,3,36 to 50,Female,647.1
9238,7/26/2018,3,1,8,10,4,10,3,2,2,7,3,5,5,7,0,1,2,7,1,1,51 or more,Female,679.2
9239,7/26/2018,2,1,10,10,10,7,2,5,2,7,6,2,4,6,3,4,1,10,3,8,51 or more,Female,681.8
9240,7/26/2018,4,4,2,10,4,10,6,1,1,9,5,7,2,6,10,0,2,10,1,10,21 to 35,Male,689.6
9241,7/26/2018,5,2,3,7,10,10,5,4,1,7,2,10,0,7,0,4,2,10,2,5,51 or more,Female,714.2
9242,7/26/2018,5,1,10,5,10,10,6,5,2,7,4,4,10,9,0,1,2,3,4,7,36 to 50,Female,727.0
9243,7/27/2018,1,4,6,1,3,3,0,0,2,3,0,3,2,7,10,2,2,3,1,1,21 to 35,Male,571.7
9244,7/27/2018,5,3,10,10,10,8,3,5,2,8,2,6,2,8,0,6,2,9,8,8,51 or more,Female,717.0
9245,7/27/2018,1,4,2,4,2,4,1,4,2,4,0,2,2,8,3,1,1,2,0,0,36 to 50,Female,578.5
9246,7/27/2018,4,5,2,5,1,3,5,1,2,2,3,5,1,7,0,10,1,3,1,10,21 to 35,Female,594.2
9247,7/27/2018,5,1,5,3,2,5,2,0,1,7,2,3,1,8,0,1,2,3,2,2,21 to 35,Male,651.8
9248,7/28/2018,4,5,8,2,4,6,2,0,2,4,3,5,4,8,0,5,2,8,2,7,36 to 50,Female,642.0
9249,7/28/2018,4,2,10,6,3,2,4,5,2,8,3,7,1,7,4,0,2,8,4,4,21 to 35,Female,677.9
9250,7/29/2018,3,2,1,1,3,4,3,1,2,1,2,5,1,8,2,2,2,5,2,5,51 or more,Male,616.5
9251,7/29/2018,2,2,1,1,1,5,2,2,2,2,2,3,1,8,2,2,2,5,1,3,51 or more,Male,605.9
9252,7/29/2018,4,3,2,3,3,2,2,1,2,1,1,3,0,5,0,9,1,2,0,4,36 to 50,Female,567.9
9253,7/29/2018,5,5,10,5,5,10,4,5,1,9,2,10,6,8,0,1,2,10,5,7,36 to 50,Female,734.8
9254,7/29/2018,5,3,4,3,3,10,3,0,2,7,2,8,0,7,4,1,2,5,1,7,51 or more,Male,647.5
9255,7/29/2018,2,2,6,5,2,10,3,2,1,8,3,3,5,8,0,7,2,5,2,7,36 to 50,Female,672.2
9256,7/29/2018,3,1,6,3,7,6,5,5,2,3,4,4,5,7,5,2,2,4,3,6,51 or more,Male,665.4
9257,7/29/2018,4,1,7,6,10,6,3,5,2,6,6,5,6,7,5,3,2,5,4,8,51 or more,Male,694.5
9258,7/29/2018,1,5,3,3,1,1,2,2,2,5,7,2,1,6,1,3,2,3,1,6,36 to 50,Female,601.9
9259,7/29/2018,1,2,1,2,3,10,2,1,2,2,4,2,2,7,1,2,2,2,2,3,21 to 35,Female,612.3
9260,7/30/2018,4,0,9,8,10,3,8,3,1,7,2,4,2,7,7,1,2,10,4,8,36 to 50,Female,713.0
9261,7/30/2018,2,4,5,3,10,10,10,5,2,9,5,5,10,7,0,1,2,6,4,10,36 to 50,Female,714.9
9262,7/30/2018,2,1,2,5,2,5,5,1,1,5,3,5,4,6,4,10,2,10,3,4,Less than 20,Male,646.7
9263,7/31/2018,3,2,1,7,7,9,4,3,2,10,3,4,3,8,0,2,2,6,2,10,36 to 50,Female,682.6
9264,7/31/2018,2,1,6,4,3,4,4,0,1,7,4,10,1,6,0,0,2,6,3,7,21 to 35,Male,678.3
9265,8/1/2018,5,5,10,10,10,5,5,5,1,6,5,10,2,6,5,0,2,10,2,5,51 or more,Female,719.1
9266,8/1/2018,2,0,7,5,10,6,10,5,1,10,1,5,5,5,4,0,2,10,2,10,51 or more,Male,726.4
9267,8/1/2018,4,1,10,4,10,8,3,5,1,8,4,10,10,7,0,1,2,2,7,10,51 or more,Male,748.2
9268,8/1/2018,4,1,6,3,10,4,4,5,2,7,2,8,6,6,0,4,2,6,3,10,51 or more,Male,694.9
9269,8/2/2018,5,1,2,2,1,2,1,3,1,6,0,10,5,7,0,1,2,1,2,10,51 or more,Female,670.0
9270,8/2/2018,2,3,7,6,5,5,5,4,2,5,2,5,3,7,10,9,2,5,4,7,21 to 35,Female,636.7
9271,8/2/2018,4,2,4,4,10,4,10,1,1,5,2,6,4,7,0,4,2,6,1,0,36 to 50,Female,674.3
9272,8/3/2018,4,1,2,7,8,10,8,5,1,10,8,10,10,7,0,0,2,7,3,7,36 to 50,Female,756.7
9273,8/3/2018,1,1,8,6,1,1,1,0,1,5,3,9,1,7,0,0,1,4,0,7,21 to 35,Male,637.5
9274,8/3/2018,3,2,10,2,10,10,5,5,1,8,3,5,2,7,0,0,2,5,7,4,21 to 35,Female,716.6
9275,8/4/2018,5,2,3,7,7,3,3,4,2,3,1,4,5,6,9,5,2,4,1,7,21 to 35,Female,638.0
9276,8/4/2018,5,3,8,2,1,10,2,0,1,6,2,5,0,6,10,1,2,10,1,2,21 to 35,Female,645.0
9277,8/4/2018,5,2,4,10,6,3,2,5,2,3,2,7,1,7,0,4,2,5,1,7,51 or more,Female,666.0
9278,8/4/2018,5,4,10,4,8,7,5,1,1,7,3,6,0,8,7,5,2,9,5,5,36 to 50,Female,681.3
9279,8/4/2018,1,5,0,5,5,10,4,2,1,5,3,9,5,6,2,7,1,7,8,3,36 to 50,Female,644.1
9280,8/5/2018,2,1,3,2,2,5,5,1,2,7,4,7,4,7,0,0,2,4,4,3,21 to 35,Male,650.7
9281,8/5/2018,5,5,10,10,3,3,4,5,2,7,0,7,1,6,0,5,2,5,1,3,36 to 50,Male,657.3
9282,8/5/2018,2,3,5,1,0,2,2,3,1,4,4,8,1,9,0,10,2,4,4,10,21 to 35,Male,646.2
9283,8/5/2018,1,1,2,10,1,2,4,1,1,2,7,2,5,7,0,1,2,1,2,7,21 to 35,Female,653.1
9284,8/5/2018,3,3,10,7,10,7,5,5,2,9,4,10,2,8,0,1,2,10,3,7,36 to 50,Female,719.5
9285,8/5/2018,2,5,0,4,5,7,1,5,1,4,6,7,1,7,8,3,1,6,3,5,21 to 35,Female,630.3
9286,8/6/2018,2,4,7,3,6,4,4,3,2,3,2,1,5,5,5,6,2,4,2,3,21 to 35,Female,613.4
9287,8/6/2018,5,2,6,5,10,2,8,2,1,8,4,8,8,8,6,6,2,6,6,10,21 to 35,Male,712.3
9288,8/6/2018,2,2,5,10,10,10,10,5,2,10,6,10,10,8,0,2,2,10,10,7,51 or more,Male,758.6
9289,8/6/2018,2,3,5,10,10,10,10,5,2,10,6,10,10,8,0,1,2,10,10,6,51 or more,Male,755.2
9290,8/6/2018,5,2,5,3,4,3,4,3,1,4,5,6,0,7,3,2,2,3,5,10,21 to 35,Male,676.0
9291,8/7/2018,1,2,4,8,6,6,6,4,1,8,4,4,4,6,3,1,2,9,4,9,36 to 50,Male,699.2
9292,8/7/2018,3,3,4,4,1,2,5,5,2,4,5,2,1,7,9,2,2,10,4,10,36 to 50,Female,644.6
9293,8/7/2018,1,4,2,1,2,4,2,1,1,5,1,8,1,5,0,2,1,3,0,2,21 to 35,Female,597.8
9294,8/7/2018,5,3,10,1,6,3,1,1,1,8,2,7,1,9,0,10,2,4,5,10,51 or more,Female,671.5
9295,8/7/2018,3,3,2,5,10,10,1,4,2,1,3,10,0,8,10,2,2,4,2,1,36 to 50,Female,637.9
9296,8/7/2018,2,5,8,2,0,8,0,5,2,0,1,10,0,7,0,6,2,2,2,6,51 or more,Female,622.4
9297,8/7/2018,5,5,5,10,1,5,0,5,1,7,2,10,0,7,10,7,2,10,2,7,36 to 50,Female,664.9
9298,8/7/2018,3,4,10,3,10,3,4,2,1,1,2,4,7,7,4,2,2,10,1,7,36 to 50,Female,673.9
9299,8/7/2018,2,5,2,8,10,10,6,2,1,3,2,1,0,7,0,3,1,5,0,10,36 to 50,Female,646.1
